,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4993,0.0,0.9425334,0.17621234,0.9121953,2.1273246,1.0804389,0.0,0.0,0.7596763,0.0,2.1421068,1.6580431,0.74769807,0.02656445,0.33734757,0.0,0.0,0.0,0.0,0.37517285
4994,0.0,2.368125,1.9200649,2.9483304,0.0,2.0817227,0.5075202,0.055544004,0.052497145,0.0,0.20198956,0.3439434,0.13976312,0.0,2.521422,0.0,0.0,0.1292015,0.0,0.0015917122
4995,0.0,1.7556598,2.5890527,2.3995736,0.2822243,3.6378982,0.0,0.0,0.4427735,0.0,0.4293056,0.57176894,0.0,0.0,0.8376786,0.0,0.0,0.0,0.0,0.0
4996,1.185364,0.0,0.008613467,0.0,0.0,0.0,0.99826074,0.0,0.0,2.4582481,0.0,0.0,0.0,0.03719777,0.0,4.1405587,2.4653306,0.41752806,1.4988751,0.0
4997,0.90948755,0.15959929,0.0,0.51684684,3.5489485,0.0,0.0,0.0,0.5963815,0.0,0.50748014,0.61674577,0.44635835,0.08991131,0.3458847,0.0,0.0,0.0,0.0,4.5818367
4998,0.0,1.7614343,0.11564332,0.73135227,0.9942114,0.3676067,0.46892542,0.027961597,0.14040183,0.0,0.4344993,0.74567103,1.7105207,1.3887782,1.366035,0.0,0.0,0.0,0.8464178,0.6325133
4999,0.91094327,0.0,0.0,0.0,0.0,0.0,0.42666438,0.0,0.0,0.8359889,0.0,0.0,0.0,0.0044029653,0.0,3.3820794,3.2215533,1.5109105,0.3862402,0.0
5000,1.1822606,0.0,0.2520706,0.0,0.0,0.0,0.07376911,0.49145013,0.0,0.54393554,0.0,0.0,0.0,0.0,0.0,2.5065196,1.8827771,2.323281,0.5093106,0.0
5001,0.0,0.33628416,0.0,0.8130015,2.6189818,0.58500725,0.0,0.0,1.2546544,0.0,2.4587193,1.1264677,0.9075056,0.04671651,0.055847973,0.0,0.0,0.0,0.013578355,0.80055386
5002,0.0,2.007355,2.3346925,2.2635863,0.36552858,3.1144087,0.0,0.0,0.28558013,0.0,0.51055574,0.7510491,0.0,0.0,1.1654503,0.0,0.0,0.0,0.0,0.0
5003,0.39521214,0.0,0.4409235,0.0,0.0,0.0,0.0,0.27404276,0.0,0.020077702,0.0,0.0,0.0,0.0,0.0,1.7184342,2.459635,3.5061135,0.0010039806,0.0
5004,4.5629487,0.8078236,0.0,0.0,0.0,0.0,2.8805435,0.28205442,0.0,2.2866888,0.0,3.732356,6.441487,8.740958,0.0,0.3208984,0.0,0.0,0.68352056,0.37824324
5005,0.9100733,0.10583266,0.0,1.209322,2.5448296,0.0,0.0,0.0,0.37682784,0.0,0.4211438,0.4024063,1.1444954,0.52129894,0.02900958,0.0,0.06794304,0.0,0.5959098,3.7680755
5006,1.1969563,0.0,0.3432484,0.0,0.0,0.0,0.04044696,0.6009482,0.0,0.5136728,0.0,0.0,0.0,0.0,0.0,2.3308132,1.8042775,2.4752707,0.47857183,0.0
5007,0.0,0.12087266,0.13665834,0.6851822,2.678669,0.46856385,0.0,0.0,1.5365322,0.0,3.3370068,1.1068218,0.56847674,0.08739737,0.0,0.0,0.0,0.0,0.0,0.58745605
5008,0.0,1.103725,2.5272765,0.9686517,0.29782042,5.281088,0.0,0.0,1.2656919,0.0,1.3808333,1.064376,0.042379677,0.0,0.032360345,0.0,0.0,0.0,0.0,0.0
5009,0.16159627,0.6293308,0.0,1.0500454,2.2467694,0.29158404,0.0,0.0,0.6244639,0.0,1.0042493,0.5817771,1.3689144,0.47574675,0.30896807,0.0,0.0,0.0,0.43206447,1.6231146
5010,0.0,1.2353971,2.1810837,5.169729,0.0,3.4448245,0.9446859,0.06925232,0.0,0.0,0.0,0.0,0.0,0.0,0.8564269,0.0,0.0,1.6136456,0.0,0.0
5011,0.0,2.066127,2.2559457,3.0825782,0.051314697,2.703669,0.35966736,0.0,0.10914248,0.0,0.22573906,0.34183955,0.0,0.0,1.7925053,0.0,0.0,0.099935204,0.0,0.0
5012,0.0,1.3801622,1.3371043,1.0219065,1.0991261,2.5905051,0.0,0.0,0.38883534,0.0,2.1247032,2.3101532,0.04255542,0.0,0.3696658,0.0,0.0,0.0,0.0,0.0
5013,0.0,1.3583965,1.9815254,0.92791045,0.6583663,3.7819264,0.0,0.0,0.48901746,0.0,1.8599983,2.042364,0.0008946657,0.0,0.17489347,0.0,0.0,0.0,0.0,0.03190282
5014,0.0,1.4789593,0.94016975,1.0648446,1.377997,2.0215497,0.0,0.0,0.40365347,0.0,1.9982239,2.1719673,0.25251123,0.0,0.53359777,0.0,0.0,0.0,0.0,0.0
5015,0.0,1.3938339,1.6564946,0.9875008,0.8585815,3.1381817,0.0,0.0,0.372209,0.0,2.02257,2.2668495,0.00086292624,0.0,0.2816838,0.0,0.0,0.0,0.0,0.006890446
5016,2.5013556,0.9628197,0.0,0.0,0.0,0.0,3.1007395,1.0928048,0.0,1.4524406,0.0,2.5104399,6.260321,7.1319246,0.41247314,0.32249945,0.0,0.0,0.9698459,0.37604868
5017,1.3273706,0.47996294,0.0,0.18593481,1.6618112,0.0,0.7374257,0.0,0.5077448,0.0,0.11408973,1.0665295,1.7105525,0.7846421,0.34622478,0.0,0.0,0.0,2.2521572,1.7684143
5018,1.4574903,0.0,0.73299384,0.0,0.0,0.0,0.0,1.435144,0.0,0.6864903,0.0,0.0,0.0,0.0048967004,0.0,1.6412956,1.441799,2.8338077,0.56181604,0.0
5019,0.0,0.35142213,0.4751619,0.87536514,1.8616908,0.8979876,0.0,0.0,0.75953186,0.0,4.145874,2.0448515,0.22699377,0.021319717,0.023905605,0.0,0.0,0.0,0.0,0.074478835
5020,0.0,1.3558266,2.1063013,0.9309968,0.59883106,4.0143356,0.0,0.0,0.5722644,0.0,1.7452567,1.89524,0.004340142,0.0,0.15123355,0.0,0.0,0.0,0.0,0.030029953
5021,0.0,2.017782,0.7051807,1.093143,1.3050395,1.4616035,0.0,0.0,0.352583,0.0,1.1186794,1.5273775,0.80884814,0.23513289,1.1731019,0.0,0.0,0.0,0.0,0.09613389
5022,1.350604,0.0,0.034712225,0.0,0.0,0.0,0.2772961,0.75973237,0.0,0.9987475,0.0,0.0,0.18329522,0.59991336,0.0,2.8780866,0.9366818,1.3571832,1.6204419,0.08160773
5023,0.85186553,0.04173617,0.0,0.7727371,3.3112772,0.0,0.0,0.0,0.68318474,0.0,0.6117863,0.40085056,0.7758372,0.11087111,0.110284865,0.0,0.0,0.0,0.09798166,4.1307225
5024,0.05338061,2.6593816,0.0,0.23608097,0.15046795,0.0,1.5637012,1.299892,0.0,0.05625255,0.0,0.6540214,3.815541,2.2306137,2.8812218,0.2990902,0.0,0.0,0.46369132,0.11419457
5025,1.0138881,0.09037063,0.0,0.75812465,3.3203602,0.0,0.0,0.0,0.55494374,0.0,0.4406387,0.6166707,0.5973234,0.13510627,0.23726954,0.0,0.0,0.0,0.0650734,4.613385
5026,1.282528,0.0,0.039631754,0.0,0.0,0.0,0.20950612,0.33258674,0.0,0.92829263,0.0,0.0,0.0,0.07896328,0.0,3.1078343,1.701625,1.6036998,1.0009836,0.0
5027,0.0,1.1532247,1.1195223,0.958009,1.1911094,2.344518,0.0,0.0,0.37393942,0.0,2.6227305,2.4551692,0.07312766,0.0,0.24627705,0.0,0.0,0.0,0.0,0.0
5028,1.6464741,0.0,1.8829457,0.0,0.0,0.0,0.0,4.576073,0.0,2.0852718,0.0,0.0,0.0,0.1513486,0.0,0.26852584,1.0624309,3.3770454,0.65312594,0.0
5029,0.0,1.2335525,0.0,0.0,0.37234786,0.0,1.1368197,0.55905366,0.0,0.23553947,0.0,0.51039183,1.9404414,2.777294,1.2705734,0.57578397,0.0,0.0,2.2232363,0.85767114
5030,0.0,0.619807,0.09809154,0.87217057,2.288023,0.90893155,0.0,0.0,0.9352958,0.0,2.6767733,1.6224608,0.6871766,0.0,0.15926637,0.0,0.0,0.0,0.0,0.39680254
5031,0.0,1.1314511,0.15420344,0.9024523,2.0451784,1.0334147,0.0,0.0,0.70738417,0.0,1.638971,1.508009,0.9374076,0.18856092,0.487652,0.0,0.0,0.0,0.030908793,0.46975392
5032,1.1687785,0.0,0.0,0.0,0.0,0.0,0.72481775,0.0,0.0,1.7736768,0.0,0.0,0.0,0.013848126,0.0,3.906959,2.5815482,0.7714938,1.1041408,0.0
5033,1.3606493,0.0,0.2864229,0.0,0.0,0.0,0.068494625,0.7034935,0.0,0.6904433,0.0,0.0,0.0,0.028883249,0.0,2.5000908,1.5412061,2.163531,0.75434446,0.0
5034,0.005069107,1.0062008,0.044489384,1.0361114,2.024813,0.59986126,0.0,0.0,0.6008615,0.0,1.142515,0.9585904,1.2335378,0.41246608,0.528898,0.0,0.0,0.0,0.28569618,0.9627764
5035,0.41221964,0.0,0.0,0.0,0.98820883,0.0,1.1591583,0.03811817,0.0,4.8071218,0.0,0.07963178,0.0,1.2801788,0.0,3.3996694,0.29008996,0.31722933,5.262278,0.38329968
5036,0.25758848,0.2573516,0.0,0.9598735,2.7897167,0.19081956,0.0,0.0,0.9091893,0.0,1.290637,0.40435696,1.2539159,0.16989282,0.06276061,0.0,0.0,0.0,0.19168809,2.0763092
5037,1.2446749,0.0,0.37543905,0.0,0.0,0.0,0.0333203,0.6752112,0.0,0.5419155,0.0,0.0,0.0,0.0,0.0,2.2904372,1.72062,2.4736052,0.51701635,0.0
5038,0.0,1.3145909,2.7012458,1.85434,0.26684776,4.7003603,0.0,0.0,1.0183903,0.0,0.698084,0.66364187,0.0,0.0,0.25352383,0.0,0.0,0.0,0.0,0.0
5039,0.0,3.1090276,0.0,0.54958606,0.0,0.0,0.9251924,1.7240757,0.0,0.0,0.0,0.26146704,3.549378,0.4253376,5.209062,0.7175996,0.0,0.17056239,0.0,0.031618446
5040,0.9079598,0.18729344,0.0,1.2891023,2.420489,0.0,0.0,0.0,0.25086355,0.0,0.39670658,0.41156864,1.1340554,0.53657025,0.09279099,0.0,0.13661677,0.0,0.67816293,3.7243247
5041,1.4005346,0.0,1.279227,0.0,0.0,0.0,0.0,1.9380642,0.0,0.82137257,0.0,0.0,0.0,0.04985717,0.0,1.0428377,1.327339,3.3129337,0.44852218,0.0
5042,0.0,1.6227705,0.22909993,1.0245439,1.4539522,0.71933126,0.021655746,0.0,0.41086832,0.0,0.8587174,1.0423282,1.3163176,0.6848115,1.0219642,0.0,0.0,0.0,0.3548183,0.54309183
5043,0.43601027,0.34644163,0.0,0.80019623,1.990291,0.0,0.0,0.0,0.29776827,0.0,0.37865394,0.34718972,1.270121,0.8273468,0.21406159,0.0,0.0,0.0,1.1051664,2.4987907
5044,1.2296641,0.0,0.0,0.0,0.0,0.0,0.37049678,0.13553804,0.0,1.2208749,0.0,0.0,0.0,0.0738813,0.0,3.4890168,1.9516873,1.225311,1.1192803,0.0
5045,0.39266115,0.34663647,0.0,0.6511997,1.9114238,0.0,0.0,0.0,0.3286939,0.0,0.35679272,0.3697178,1.2836537,0.87387574,0.22038877,0.0,0.0,0.0,1.1658823,2.3076203
5046,0.45918158,0.17465664,0.0,1.0020256,2.7965627,0.07519573,0.0,0.0,0.76873016,0.0,0.9541906,0.2945335,1.2693791,0.28107995,0.023562908,0.0,0.0,0.0,0.29475784,2.6773024
5047,0.0,1.6787746,1.170147,1.1236624,1.236284,2.2287035,0.0,0.0,0.37672603,0.0,1.6432773,2.0663126,0.18795437,0.0,0.6744443,0.0,0.0,0.0,0.0,0.0
5048,1.1650658,0.0,0.73176384,0.0,0.0,0.0,0.0,0.92684054,0.0,0.4494732,0.0,0.0,0.0,0.0,0.0,1.7363052,1.634847,3.010291,0.3420197,0.0
5049,1.3371322,0.036404997,0.0,1.2916846,2.7537286,0.0,0.0,0.0,0.3223965,0.0,0.24161565,0.7504257,0.7979679,0.34888604,0.12719513,0.0,0.15048446,0.0,0.29441854,4.8893385
5050,0.0,0.54969347,1.2299266,0.69475675,0.80018055,2.4437652,0.0,0.0,0.23289004,0.0,3.9624193,2.7693288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07755527
5051,0.0,0.6427138,0.0,0.9293142,2.39871,0.6563789,0.0,0.0,0.94719726,0.0,1.889722,1.1431496,1.0775131,0.105371445,0.2237266,0.0,0.0,0.0,0.054386824,0.8406024
5052,1.0820973,0.0,0.78740036,0.0,0.0,0.0,0.0,0.8874309,0.0,0.40294924,0.0,0.0,0.0,0.0,0.0,1.6601087,1.6603247,3.1344645,0.27975667,0.0
5053,0.0613638,0.018651366,0.07980791,0.4121335,3.457562,0.11436753,0.0,0.0,1.6109297,0.0,2.2097127,0.16140899,0.6920948,0.019296348,0.01968515,0.0,0.0,0.0,0.024809092,1.8473108
5054,0.0,0.44334617,0.36010557,0.8810491,2.0053897,0.9457938,0.0,0.0,0.80223864,0.0,3.7149897,1.9599127,0.32543483,0.0,0.057642296,0.0,0.0,0.0,0.0,0.13489802
5055,0.6823176,0.0,1.1558738,0.0,0.0,0.0,0.0,0.84523416,0.0,0.30284047,0.0,0.0,0.0,0.0,0.0,1.1841276,1.6161473,3.7986758,0.09738949,0.0
5056,0.0,0.8840205,2.2311816,4.2820144,0.0,4.3726573,0.25755522,0.0,0.24130452,0.0,0.0,0.012435794,0.0,0.0,0.57573694,0.0,0.0,0.85454714,0.0,0.0
5057,1.57363,0.0,1.4161092,0.0,0.0,0.0,0.0,3.208062,0.0,1.3870175,0.0,0.0,0.0,0.08837524,0.0,0.70922667,1.2322854,3.335702,0.5475624,0.0
5058,0.9387094,0.0,0.0,0.0,0.0,0.0,0.89123535,0.7382034,0.0,0.794313,0.0,0.11116815,0.95587003,1.4284328,0.24842559,2.5898626,0.25379097,0.57598376,2.3120055,0.4978321
5059,0.0,1.862725,0.0,0.0,0.0,0.0,0.5716221,3.161884,0.0,0.22230005,0.0,0.48087162,6.157794,0.3100951,5.8029203,1.2896683,0.0,0.0477691,0.0,0.587234
5060,0.0,1.4747577,2.250825,5.5325346,0.0,2.951026,1.3542212,0.12336632,0.0,0.0,0.0,0.0,0.0,0.0,0.93866324,0.0,0.0,2.0952895,0.0,0.0
5061,0.0,1.915627,2.083437,1.4696759,0.7102776,3.1558428,0.0,0.0,0.3613029,0.0,1.0317507,1.4616463,0.0,0.0,0.7100358,0.0,0.0,0.0,0.0,0.0
5062,1.0743494,0.0,0.0,0.0,0.0,0.0,0.8150834,0.8014518,0.0,0.75018483,0.0,0.073501274,0.8738878,1.2271897,0.18311362,2.5789566,0.3247627,0.74297863,2.1726918,0.4131832
5063,1.3564619,0.0,0.806546,0.0,0.0,0.0,0.0,1.2797027,0.0,0.596858,0.0,0.0,0.0,0.0,0.0,1.6039648,1.4844724,2.9568706,0.46672016,0.0
5064,0.0,1.747544,2.315455,4.8304143,0.0,2.4137464,1.1956553,0.1879036,0.0,0.0,0.0,0.0,0.0,0.0,1.8826509,0.0,0.0,1.0391698,0.0,0.0
5065,3.3068833,0.7650919,0.0,0.0,0.0,0.0,2.9040673,0.7693651,0.0,1.2238375,0.0,2.1796699,5.115087,8.48205,0.021483779,0.3412667,0.0,0.0,1.7643416,0.5503286
5066,1.0361834,0.0,0.43056616,0.0,0.0,0.0,0.0,0.57366145,0.0,0.36943787,0.0,0.0,0.0,0.0,0.0,2.100825,1.9404103,2.7954292,0.3035482,0.0
5067,0.0,0.048677936,0.20213994,0.60124457,2.7924457,0.36609873,0.0,0.0,1.7283906,0.0,3.4265912,0.9147751,0.5173869,0.12944005,0.0,0.0,0.0,0.0,0.0,0.65091616
5068,0.0,1.0281024,2.1712732,0.5792235,0.39391217,4.853021,0.0,0.0,0.84257406,0.0,2.1141393,1.7596773,0.09252119,0.0,0.0,0.0,0.0,0.0,0.0,0.08821002
5069,1.2576355,0.0,0.41598827,0.0,0.0,0.0,0.027732281,0.71376324,0.0,0.5417814,0.0,0.0,0.0,0.0,0.0,2.2413206,1.6835164,2.5061486,0.5121563,0.0
5070,0.0,1.2679627,2.2238712,0.86138207,0.5072176,4.399776,0.0,0.0,0.7223296,0.0,1.7320713,1.7351395,0.026198775,0.0,0.08317369,0.0,0.0,0.0,0.0,0.03398919
5071,1.286665,0.0,0.13605049,0.0,0.0,0.0,0.12653391,0.4707411,0.0,0.7458026,0.0,0.0,0.0,0.025677234,0.0,2.7949893,1.713122,1.946871,0.79422057,0.0
5072,0.0,1.789871,2.5742679,5.5007634,0.0,1.7296332,2.0258524,0.31964725,0.56598145,0.0,0.0,0.0,0.0,0.0,2.0538588,0.0,0.0,1.9637256,0.0,0.0
5073,0.005041063,0.48079577,0.0,0.91616267,2.547221,0.53240454,0.0,0.0,1.0394049,0.0,1.9162631,0.96702147,1.1016103,0.085476846,0.14785458,0.0,0.0,0.0,0.064009696,1.0318464
5074,1.2419473,0.0,0.12223333,0.0,0.0,0.0,0.1374939,0.40317106,0.0,0.7149452,0.0,0.0,0.0,0.0046242476,0.0,2.821305,1.837293,1.9658375,0.71834743,0.0
5075,1.4446317,1.1344287,0.0,0.0,0.0,0.0,2.663589,1.9037024,0.0,1.8089772,0.0,3.1339173,8.147903,4.380451,1.4212899,0.29723853,0.0,0.0,0.072526306,0.045387447
5076,2.0061686,0.0,1.5790709,0.0,0.0,0.0,0.0,8.304114,0.0,3.8917022,0.0,0.0,0.0,0.22531703,0.0,0.19516218,1.1804239,2.2875938,0.9511554,0.0
5077,0.0,2.989653,0.16957733,1.2757492,0.0,0.08940793,0.8898852,1.2121835,0.04571937,0.0,0.0,0.106720775,1.9480463,0.0,6.220925,0.58312845,0.0,0.5506944,0.0,0.08098331
5078,0.0,0.7275691,0.22114232,0.90545976,2.1337333,1.0714144,0.0,0.0,0.7895994,0.0,2.7579865,1.8087823,0.55462646,0.0,0.19530016,0.0,0.0,0.0,0.0,0.2685429
5079,0.5623205,1.2414451,0.0,0.20467407,1.0239398,0.13425013,0.63934135,0.0,0.56775415,0.0,0.14914021,1.0860858,1.6538446,1.4738489,0.9204991,0.0,0.0,0.0,2.0207477,1.0523318
5080,0.0,1.2502863,1.1523166,0.9892293,1.1906779,2.3743153,0.0,0.0,0.37722605,0.0,2.4277878,2.3995268,0.08127734,0.0,0.30454552,0.0,0.0,0.0,0.0,0.0
5081,0.0,1.481766,2.2899213,5.4237213,0.0,2.8894286,1.3166885,0.14127602,0.0,0.0,0.0,0.0,0.0,0.0,1.0856311,0.0,0.0,1.8549104,0.0,0.0
5082,0.9674631,0.0,0.5841947,0.0,0.0,0.0,0.0,0.6480998,0.0,0.3218673,0.0,0.0,0.0,0.0,0.0,1.8654114,1.880925,3.0448725,0.23282126,0.0
5083,1.2699257,0.022323444,0.0,1.1999159,2.8447301,0.0,0.0,0.0,0.40934613,0.0,0.27157122,0.69739616,0.80726206,0.32401142,0.10451324,0.0,0.055104658,0.0,0.2553989,4.7877493
5084,0.0,1.4163125,2.080496,0.98702943,0.63544154,3.8676624,0.0,0.0,0.52957624,0.0,1.6834637,1.9077934,0.0,0.0,0.19858982,0.0,0.0,0.0,0.0,0.020825088
5085,0.0,1.3322172,1.9973024,0.9033863,0.6389228,3.8525321,0.0,0.0,0.5060483,0.0,1.8855249,2.0349102,0.0053840578,0.0,0.15381156,0.0,0.0,0.0,0.0,0.037006944
5086,0.014828384,1.5268095,1.6593492,3.2854993,0.0,0.0,2.5049055,0.2810104,2.05653,0.0,0.0,0.13234656,0.0,0.0,6.943907,0.0,0.0,1.6409106,0.0,0.0
5087,0.0,1.5006437,2.259995,5.591941,0.0,2.9052045,1.4222989,0.124310225,0.019140638,0.0,0.0,0.0,0.0,0.0,0.90897673,0.0,0.0,2.2297673,0.0,0.0
5088,1.1720309,0.0,0.1675964,0.0,0.0,0.0,0.11968727,0.38267824,0.0,0.6025415,0.0,0.0,0.0,0.0,0.0,2.704357,1.9637822,2.1387749,0.55299693,0.0
5089,0.43040112,1.9304974,0.0,0.0,0.0,0.0,2.2381747,2.3054287,0.0,0.9301723,0.0,1.6302739,6.966725,2.7731774,2.7345567,0.5682002,0.0,0.0,0.12031087,0.018454552
5090,1.2320489,0.030515388,0.0,1.1015068,2.9579332,0.0,0.0,0.0,0.45506686,0.0,0.29060447,0.7014684,0.7504349,0.27391937,0.1345239,0.0,0.0,0.0,0.19077846,4.7980976
5091,0.0,0.5644108,0.5759921,0.9073698,1.6361554,1.3011805,0.0,0.0,0.5189871,0.0,3.8234346,2.321655,0.18677631,0.0,0.061893538,0.0,0.0,0.0,0.0,0.016963571
5092,0.0,0.9751278,1.675635,0.66653794,0.6237576,3.5992122,0.0,0.0,0.3681415,0.0,2.7690365,2.4892406,0.029814899,0.0,0.027571619,0.0,0.0,0.0,0.0,0.10498306
5093,0.0,1.3027587,2.0923,5.480173,0.0,3.3652442,1.1504376,0.055976637,0.0,0.0,0.0,0.0,0.0,0.0,0.6961312,0.0,0.0,2.1954477,0.0,0.0
5094,0.0,0.65245366,0.1422266,0.88373953,2.2341757,0.9622629,0.0,0.0,0.88373274,0.0,2.7307768,1.6933813,0.63300216,0.0,0.16924344,0.0,0.0,0.0,0.0,0.34496832
5095,0.000743106,0.009101048,0.14146152,0.4340181,3.3295226,0.15878788,0.0,0.0,1.7459495,0.0,2.568661,0.2790945,0.64268714,0.056402445,0.00038746,0.0,0.0,0.0,0.019236356,1.4707791
5096,0.0,2.1472363,1.7967842,3.939312,0.0,0.5792706,1.9525939,0.3965137,0.9708419,0.0,0.0,0.07871638,0.018232316,0.0,4.8503256,0.0,0.0,1.2386618,0.0,0.0
5097,0.0,1.5988996,1.7754024,1.1125754,0.8442668,3.1462336,0.0,0.0,0.36241704,0.0,1.63839,2.064425,0.0,0.0,0.41891944,0.0,0.0,0.0,0.0,0.0
5098,0.30120772,2.1112483,0.28367525,1.2045972,0.0,0.0,1.1041781,0.92212653,0.6769966,0.0,0.0,0.05132179,1.2454834,0.0,7.985488,0.878474,0.0,1.069324,0.0,0.3365406
5099,1.2662129,0.0,0.040243596,0.0,0.0,0.0,0.20187467,0.32419014,0.0,0.89075464,0.0,0.0,0.0,0.051678985,0.0,3.0769143,1.777247,1.6642888,0.92971003,0.0
5100,0.97465473,0.5226557,0.0,0.3153263,1.6670303,0.025278822,0.33442432,0.0,0.65605086,0.0,0.21989986,0.94880164,1.5385419,0.8430623,0.31918982,0.0,0.0,0.0,1.8995205,1.8173305
5101,0.0,1.9416149,2.2775536,4.73558,0.0,1.323112,1.8384811,0.330137,0.6471128,0.0,0.0,0.004237056,0.0,0.0,3.2222598,0.0,0.0,1.3162507,0.0,0.0
5102,0.33491212,1.5200169,0.0,0.0,0.0,0.07203242,0.053149417,2.4016664,0.0,0.0,0.0,0.0,3.6536205,0.0,8.168567,1.7171572,0.0,0.6053753,0.0,1.1550324
5103,0.0,1.3010249,1.6768914,0.9208928,0.8083554,3.2618275,0.0,0.0,0.38036576,0.0,2.1710918,2.3176947,0.0006032288,0.0,0.20872043,0.0,0.0,0.0,0.0,0.02286008
5104,0.0,2.0879154,2.9755955,6.1012635,0.0,1.4749427,2.6833112,0.32370403,1.180661,0.0,0.0,0.0,0.0059939623,0.0,1.0599535,0.0,0.0,3.5197718,0.0,0.0
5105,0.88082534,0.031448334,0.0,0.84247154,3.2345247,0.0,0.0,0.0,0.6604684,0.0,0.5859359,0.40587163,0.8249758,0.13764441,0.084563345,0.0,0.0,0.0,0.12502053,4.130601
5106,1.2257959,0.0,0.31693697,0.0,0.0,0.0,0.053936075,0.5910136,0.0,0.5511031,0.0,0.0,0.0,0.0,0.0,2.402552,1.7735666,2.3858988,0.5272707,0.0
5107,1.2820232,0.0,0.18581033,0.0,0.0,0.0,0.10420095,0.5136343,0.0,0.6896808,0.0,0.0,0.0,0.01088953,0.0,2.6850615,1.7175876,2.0643885,0.72085243,0.0
5108,0.98741287,0.0,1.1568731,0.0,0.0,0.0,0.0,1.0875481,0.0,0.43849018,0.0,0.0,0.0,0.011106789,0.0,1.2501197,1.504977,3.5237174,0.21937539,0.0
5109,0.0,1.0148375,0.7264689,0.96767926,1.5565296,1.7611072,0.0,0.0,0.46838132,0.0,2.7949142,2.30483,0.21006873,0.0,0.25003886,0.0,0.0,0.0,0.0,0.017875314
5110,0.0,0.41431308,0.2030659,0.8470767,2.2594845,0.8152624,0.0,0.0,0.9973897,0.0,3.3591053,1.689822,0.48256284,0.0008690059,0.063814506,0.0,0.0,0.0,0.0,0.2890166
5111,0.98190695,0.0,0.0,0.0,0.10658057,0.0,1.0897528,0.03756009,0.0,3.504497,0.0,0.0,0.0,0.5606806,0.0,4.0392785,1.1934386,0.116493374,3.2086208,0.29136464
5112,0.0,1.668113,2.33319,4.788888,0.0,2.6052926,1.0970155,0.15866747,0.0,0.0,0.0,0.0,0.0,0.0,1.714776,0.0,0.0,1.0060413,0.0,0.0
5113,0.0,1.1458144,2.3904538,4.207275,0.0,3.9180536,0.3821782,0.0,0.17012528,0.0,0.0,0.010289848,0.0,0.0,0.81045026,0.0,0.0,0.68364006,0.0,0.0
5114,0.0,1.7087674,0.1711367,0.9086935,1.189769,0.50067073,0.2603526,0.0,0.2596055,0.0,0.5961028,0.8286645,1.5367936,1.057817,1.2110348,0.0,0.0,0.0,0.6396157,0.61160827
5115,1.6360761,0.0,1.1002712,0.0,0.0,0.0,0.0,2.7705982,0.0,1.2120342,0.0,0.0,0.0,0.04737416,0.0,1.0209705,1.3153237,3.0949721,0.59480786,0.0
5116,0.0,1.3483205,1.676429,0.95404947,0.8283975,3.2161663,0.0,0.0,0.37801823,0.0,2.0898607,2.2879486,0.0,0.0,0.2422416,0.0,0.0,0.0,0.0,0.015088797
5117,1.039503,0.0,0.0,0.0,0.07447043,0.0,1.216376,0.0021107644,0.0,3.6168082,0.0,0.0,0.0,0.35234803,0.0,4.150499,1.4768714,0.11156207,2.8932164,0.20887914
5118,1.9906183,0.0,1.0645914,0.0,0.0,0.0,0.0,5.3600664,0.0,2.2758462,0.0,0.0,0.0,0.0,0.0,0.20525168,1.4797658,2.9805164,0.9207672,0.0
5119,1.6190766,0.0,1.3861871,0.0,0.0,0.0,0.0,3.3611665,0.0,1.4377229,0.0,0.0,0.0,0.07911196,0.0,0.67027754,1.2492057,3.3089218,0.57620317,0.0
5120,1.3885778,1.2692578,0.0,0.0,0.0,0.0,2.944576,1.5307299,0.0,0.9514539,0.0,1.7342745,5.9279246,5.8569865,1.0219977,0.40638822,0.0,0.0,1.0817801,0.34880117
5121,0.0,0.48431498,1.9431292,4.013607,0.0,5.2226915,0.0,0.0,0.66456693,0.0,0.0,0.08963254,0.0,0.0,0.34620908,0.0,0.0,0.9042951,0.0,0.0
5122,0.86449516,0.0,2.2348187,0.0,0.0,0.0,0.0,1.7885777,0.0,0.82345504,0.0,0.0,0.0,0.11559951,0.0,0.43516737,1.0166627,4.1647887,0.24014251,0.0
5123,6.3501854,1.4889808,0.0,0.0,1.5266451,0.2116943,3.330085,0.0,3.9919162,0.0,0.0,5.364816,3.8534873,0.1195797,0.43294933,0.0751943,0.0,0.0,6.91106,1.0119896
5124,0.0,1.2503731,2.2779589,0.8600494,0.4764529,4.5353694,0.0,0.0,0.79141307,0.0,1.6842514,1.6446923,0.031011939,0.0,0.070501894,0.0,0.0,0.0,0.0,0.027818322
5125,1.4059234,0.0,1.1017857,0.0,0.0,0.0,0.0,1.7222261,0.0,0.7322094,0.0,0.0,0.0,0.03050986,0.0,1.2195851,1.3820497,3.1927302,0.46079528,0.0
5126,0.5834172,0.0,1.2534113,0.0,0.0,0.0,0.0,0.837013,0.0,0.30044347,0.0,0.0,0.0,0.0,0.0,1.0791458,1.581227,3.9505444,0.07023117,0.0
5127,0.0,1.0895536,0.879663,0.9731148,1.3960831,1.9891908,0.0,0.0,0.4135111,0.0,2.729499,2.3912601,0.15293247,0.0,0.2575703,0.0,0.0,0.0,0.0,0.0
