CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-Y WEIGHT
0.288 19.686 17.947 17.324 18.72494518 21.02551145 1.0
0.38 20.62 18.659 17.973 20.40996026 20.78945354 1.0
0.21 17.247 15.749 15.213 20.07157229 22.20573117 1.0
0.309 19.992 18.165 17.529 19.70179382 20.53174672 1.0
0.341 19.99 18.049 17.394 18.6878213 22.01801024 1.0
0.24 19.426 17.829 17.259 19.8491974 21.42813548 1.0
0.399 20.627 18.679 17.957 19.71228734 20.99832431 1.0
0.461 21.722 19.82 18.903 21.09560951 21.20543206 1.0
0.334 21.491 19.567 18.915 20.58633227 20.55680796 1.0
0.41 21.333 19.396 18.648 21.53187218 20.93880271 1.0
0.658 23.292 21.347 19.872 19.03633194 20.14372563 1.0
0.553 23.126 21.285 20.048 19.54294084 20.54265607 1.0
0.172 18.43 17.091 16.603 19.77191249 20.14347857 1.0
0.601 21.838 19.964 18.627 19.48264543 21.72409002 1.0
0.537 20.929 19.089 17.892 20.46087854 21.44123717 1.0
0.691 22.906 20.925 19.381 19.80053657 20.77736844 1.0
0.403 20.931 18.987 18.255 20.04912782 23.89322189 1.0
0.185 18.769 17.375 16.871 20.83706447 19.97797955 1.0
0.465 20.899 19.0 18.063 18.11562383 22.21278839 1.0
0.389 21.373 19.418 18.715 18.91768335 20.38693818 1.0
0.486 20.214 18.339 17.321 19.7363172 20.19148742 1.0
0.381 20.096 18.136 17.448 21.01697345 21.40511485 1.0
0.456 22.069 20.164 19.266 18.76215561 20.99695173 1.0
0.411 21.494 19.558 18.806 16.61140555 22.09230852 1.0
0.2 18.45 16.991 16.467 20.03950116 20.97664948 1.0
0.453 20.25 18.343 17.458 18.15048709 19.37844393 1.0
0.281 19.949 18.236 17.623 18.99486381 21.26471958 1.0
0.32 19.978 18.105 17.461 19.15101331 22.39890557 1.0
0.659 22.184 20.239 18.762 18.20359881 19.90510544 1.0
0.259 18.811 17.164 16.578 19.28252368 21.12484718 1.0
0.278 18.757 17.056 16.446 19.99369104 21.87063455 1.0
0.335 20.027 18.102 17.45 19.98770884 21.68549619 1.0
0.369 20.271 18.305 17.634 20.07614148 20.11492972 1.0
0.195 18.837 17.401 16.885 18.57116305 19.75890238 1.0
0.652 23.347 21.406 19.949 19.66883837 20.80197538 1.0
0.216 18.996 17.476 16.931 19.6061256 22.72710888 1.0
0.381 20.854 18.893 18.205 19.01831064 21.01770083 1.0
0.405 20.324 18.382 17.646 18.13742884 20.60383632 1.0
0.587 21.796 19.941 18.632 20.82789824 21.89207465 1.0
0.291 19.996 18.247 17.622 18.91777428 23.53263903 1.0
0.4 21.473 19.527 18.802 20.69030812 21.22839838 1.0
0.726 24.819 22.7 21.162 19.04258692 22.33553093 1.0
0.351 18.526 16.568 15.909 18.98211249 20.69473313 1.0
0.412 20.353 18.417 17.665 19.16237075 21.54831392 1.0
0.266 19.254 17.589 16.994 20.64155001 20.12148123 1.0
0.474 20.224 18.333 17.36 18.86256622 22.99545856 1.0
0.271 20.59 18.91 18.308 19.9579913 20.54104317 1.0
0.867 25.8 23.044 21.784 18.66356478 21.26694268 1.0
0.819 24.091 21.515 20.199 21.1671927 20.12024138 1.0
0.542 22.66 20.82 19.61 20.47448474 20.83204953 1.0
0.381 21.076 19.116 18.427 20.39082794 20.49476507 1.0
0.552 21.652 19.812 18.575 20.21474062 19.81417321 1.0
0.667 23.706 21.757 20.26 19.60930377 20.91840207 1.0
0.692 22.458 20.473 18.928 19.04646699 21.35150774 1.0
0.464 22.256 20.355 19.425 18.61164567 21.05679323 1.0
0.384 20.716 18.758 18.064 18.6079551 20.08059271 1.0
0.92 25.046 22.263 21.007 19.65102657 21.00658295 1.0
0.5 21.816 19.96 18.889 20.81888389 20.67468892 1.0
0.323 20.06 18.173 17.527 20.08337008 20.55041079 1.0
0.697 22.805 20.806 19.255 21.47426694 21.43878079 1.0
0.308 20.402 18.582 17.946 20.42342427 21.11770899 1.0
0.216 17.338 15.818 15.272 19.74924948 21.16738687 1.0
0.493 20.734 18.869 17.825 20.67081939 19.44364124 1.0
0.493 21.927 20.062 19.017 18.16478388 21.45456398 1.0
0.217 18.227 16.705 16.159 19.41846656 22.10269819 1.0
0.115 16.891 15.777 15.377 20.2087853 22.16697331 1.0
0.317 18.498 16.636 15.994 18.83996418 20.57976713 1.0
0.413 19.756 17.823 17.066 20.17668353 19.72152437 1.0
0.279 19.185 17.48 16.869 20.76585648 22.35750283 1.0
0.645 22.757 20.821 19.382 19.02699654 20.97214433 1.0
0.456 21.548 19.643 18.745 19.36487361 21.37026545 1.0
0.3 19.814 18.029 17.397 19.93219108 20.92811013 1.0
0.265 19.06 17.395 16.801 18.84053238 20.99774177 1.0
0.773 24.091 21.738 20.302 20.32053135 22.83148485 1.0
0.372 20.484 18.519 17.844 19.46611943 19.92887246 1.0
0.287 18.557 16.824 16.203 19.20914602 23.94444566 1.0
0.68 23.492 21.53 19.999 19.90387201 22.28584037 1.0
0.187 17.349 15.946 15.439 19.86824059 20.97990976 1.0
0.205 18.418 16.941 16.411 20.54202702 21.74540825 1.0
0.429 21.211 19.291 18.489 20.62288335 20.70694988 1.0
0.316 19.738 17.883 17.242 18.85031178 19.87366724 1.0
0.277 18.131 16.433 15.824 19.843954 23.12457382 1.0
0.336 20.686 18.759 18.106 20.37952806 19.42954871 1.0
0.258 17.404 15.759 15.174 19.40622266 20.69745094 1.0
0.245 19.172 17.561 16.987 19.32510061 19.22313212 1.0
0.465 21.803 19.904 18.968 19.59758436 19.07916079 1.0
0.519 22.452 20.61 19.466 19.5964237 19.23124298 1.0
0.678 24.259 22.301 20.774 20.4029539 21.12415843 1.0
0.46 21.054 19.151 18.238 20.70313733 21.26292176 1.0
0.349 20.46 18.504 17.846 20.75826843 20.70742251 1.0
0.663 21.703 19.756 18.268 18.86488358 21.82957444 1.0
0.563 23.032 21.19 19.927 20.48358356 20.78871275 1.0
0.595 23.187 21.322 19.997 20.58746675 22.29096645 1.0
0.482 21.552 19.671 18.668 18.55244463 20.08499726 1.0
0.645 23.793 21.857 20.417 19.80775602 21.33351314 1.0
0.24 19.696 18.1 17.53 21.29415825 19.9316764 1.0
0.459 21.402 19.499 18.589 19.45700246 21.9798981 1.0
0.183 17.274 15.89 15.388 18.32204589 20.92756018 1.0
0.706 23.189 21.16 19.606 20.1225433 21.02020498 1.0
0.352 19.947 17.988 17.329 19.44303768 20.42831461 1.0
0.4 20.18 18.233 17.508 20.10093265 20.85368226 1.0
0.533 22.121 20.281 19.095 21.59117303 18.96496053 1.0
0.393 21.45 19.497 18.787 18.0042077 21.38899971 1.0
0.222 18.431 16.89 16.338 19.41653889 22.86429495 1.0
0.247 18.737 17.123 16.548 19.05905981 21.22751002 1.0
0.353 20.749 18.789 18.129 19.75861865 20.20937981 1.0
0.929 24.259 21.483 20.222 18.02168559 20.48103056 1.0
0.235 18.221 16.638 16.073 19.61269611 20.26127135 1.0
0.447 21.852 19.942 19.08 17.07315273 21.06389649 1.0
0.375 19.557 17.594 16.915 18.51895727 21.28857702 1.0
0.499 21.302 19.445 18.375 19.54001677 19.90192019 1.0
0.446 21.593 19.683 18.822 19.53832049 22.16413702 1.0
0.764 23.028 20.722 19.264 20.91437833 19.72112866 1.0
0.283 17.898 16.178 15.562 20.501135 20.70252568 1.0
0.116 15.848 14.73 14.329 18.42054975 21.66092399 1.0
0.233 18.398 16.823 16.261 17.86661905 19.72802992 1.0
0.307 19.574 17.757 17.121 18.85242328 21.47462815 1.0
0.884 25.088 22.308 21.062 19.34413108 21.11934525 1.0
0.246 18.216 16.603 16.028 19.3874614 20.52768998 1.0
0.674 21.584 19.63 18.114 21.80383262 20.28889232 1.0
0.815 24.801 22.246 20.921 20.01279317 21.5006145 1.0
0.93 25.779 23.003 21.742 19.60926972 19.76957356 1.0
0.649 22.623 20.684 19.235 21.10639034 21.61304437 1.0
0.46 21.587 19.684 18.769 21.94430955 20.37169326 1.0
0.347 21.309 19.358 18.701 20.25707004 22.40951306 1.0
0.233 19.397 17.821 17.259 20.67825798 21.20920108 1.0
0.575 21.083 19.237 17.949 19.85572228 20.65600532 1.0
0.353 20.764 18.804 18.144 20.01033209 22.37261735 1.0
0.161 16.619 15.333 14.86 20.16379269 20.43990711 1.0
0.249 19.168 17.547 16.97 19.46032669 21.98700574 1.0
0.884 24.914 22.135 20.887 19.26153528 20.02611238 1.0
0.66 22.015 20.07 18.591 20.25974909 20.9382404 1.0
0.391 21.67 19.716 19.01 18.88655271 21.07398718 1.0
0.44 21.145 19.231 18.392 18.4920245 22.09817919 1.0
0.486 22.155 20.279 19.263 18.0833659 20.74135902 1.0
0.616 23.208 21.311 19.942 19.09835606 21.32957117 1.0
0.631 22.954 21.034 19.631 18.66090122 20.01015144 1.0
0.284 20.467 18.744 18.126 18.38466949 19.34067415 1.0
0.231 18.86 17.29 16.729 20.54839383 20.66983723 1.0
0.374 19.496 17.532 16.855 19.21266627 21.24234867 1.0
0.177 17.259 15.9 15.405 19.95321468 21.34694119 1.0
0.423 20.753 18.828 18.044 20.05745195 21.37497748 1.0
0.412 20.478 18.543 17.79 18.73350156 22.0764807 1.0
0.783 23.565 21.168 19.762 19.38684541 21.86431115 1.0
0.644 22.946 21.011 19.574 21.96625175 20.81792788 1.0
0.842 23.741 21.062 19.78 19.24265784 19.7448153 1.0
0.542 21.565 19.725 18.515 21.69416347 21.24910757 1.0
0.184 18.177 16.788 16.286 21.00715846 21.06679656 1.0
0.292 18.549 16.796 16.169 19.05823581 21.26058753 1.0
0.171 18.031 16.697 16.21 19.49396728 22.56681552 1.0
0.62 23.2 21.297 19.921 20.10359428 22.14480655 1.0
0.63 21.523 19.604 18.203 20.3812034 23.03973369 1.0
0.457 21.021 19.116 18.215 18.63532431 21.03955182 1.0
0.685 23.036 21.067 19.528 17.7434589 19.51172739 1.0
0.156 15.878 14.61 14.144 19.53192278 20.11383196 1.0
0.32 19.224 17.35 16.706 20.47681224 18.46408242 1.0
0.385 20.87 18.912 18.216 17.51717084 21.80862002 1.0
0.474 21.864 19.973 19.002 20.03804051 23.10171894 1.0
0.406 21.221 19.28 18.541 19.41144216 21.24364502 1.0
0.674 23.124 21.17 19.654 20.76903728 21.26554263 1.0
0.224 18.168 16.622 16.068 17.90068709 21.46421036 1.0
0.26 19.571 17.922 17.335 18.79098979 21.28863686 1.0
0.687 23.052 21.079 19.538 20.34677778 21.4285235 1.0
0.23 18.987 17.42 16.86 20.24065661 20.35452987 1.0
0.895 25.25 22.464 21.23 17.74904007 21.82906303 1.0
0.509 22.2 20.352 19.247 20.62142389 18.91513584 1.0
0.616 21.57 19.674 18.306 19.56172298 19.85982678 1.0
0.456 20.918 19.013 18.115 19.95256578 20.88720214 1.0
0.49 22.758 20.889 19.855 18.36967888 20.82683609 1.0
0.361 20.912 18.947 18.282 20.07973126 20.27923049 1.0
0.53 21.879 20.039 18.863 20.82893459 20.2721952 1.0
0.445 20.893 18.982 18.128 19.92556706 20.88766263 1.0
0.507 21.359 19.51 18.412 18.582701 20.89350078 1.0
0.141 17.536 16.33 15.889 19.80284781 19.91089851 1.0
0.376 21.355 19.392 18.711 20.25779523 20.84544346 1.0
0.296 20.058 18.291 17.662 19.6848918 21.32791102 1.0
0.051 13.474 12.524 12.179 19.39669636 20.24843832 1.0
0.454 21.321 19.414 18.526 18.72038574 22.71858162 1.0
0.189 18.639 17.228 16.719 19.85266035 23.3542111 1.0
0.623 21.635 19.726 18.342 20.65290544 20.70299301 1.0
0.33 19.944 18.034 17.384 18.59288456 20.32921661 1.0
0.4 21.08 19.133 18.409 20.59968776 20.19752728 1.0
0.673 22.38 20.427 18.914 21.20976145 21.09901039 1.0
0.397 19.437 17.488 16.77 21.50859977 20.79761851 1.0
0.274 18.609 16.921 16.315 21.17882208 21.05844222 1.0
0.726 22.614 20.497 18.958 19.00728122 21.82194685 1.0
0.077 15.543 14.536 14.167 20.02100901 23.77872422 1.0
0.344 20.669 18.722 18.065 18.38983036 20.5249042 1.0
0.686 22.787 20.816 19.276 18.94991482 22.13624823 1.0
0.206 18.145 16.664 16.133 19.48363831 20.2919063 1.0
0.486 20.525 18.65 17.633 18.0810296 20.01401517 1.0
0.17 17.266 15.936 15.45 20.49233686 21.06920828 1.0
0.246 19.53 17.919 17.344 18.86076523 22.50983245 1.0
0.378 21.288 19.326 18.643 20.13929677 22.46393846 1.0
0.36 21.218 19.253 18.588 19.06586312 20.55446862 1.0
0.349 20.498 18.543 17.885 21.00693639 21.85229161 1.0
0.418 21.13 19.2 18.432 20.28940222 23.59839307 1.0
0.312 19.429 17.591 16.952 19.45163636 21.73988817 1.0
0.451 21.157 19.249 18.372 21.28926566 20.09609194 1.0
0.826 23.474 20.867 19.562 18.97654211 20.7179178 1.0
0.413 21.4 19.465 18.71 18.99334131 21.2979744 1.0
0.605 22.384 20.505 19.159 20.4022671 21.41118915 1.0
0.221 18.061 16.524 15.973 19.21604144 22.86726738 1.0
0.412 20.857 18.922 18.168 18.45341889 20.68622492 1.0
0.196 18.691 17.25 16.732 20.91145302 21.43586857 1.0
0.667 22.017 20.068 18.568 17.32722609 20.98137294 1.0
0.312 20.219 18.38 17.741 19.73949363 23.65929802 1.0
0.418 20.662 18.732 17.964 20.68532859 19.4201775 1.0
0.743 23.389 21.182 19.68 16.882204 21.82441783 1.0
0.542 22.454 20.613 19.403 20.37663791 20.31541369 1.0
0.594 22.693 20.829 19.506 19.21153365 22.58478146 1.0
0.686 22.101 20.131 18.592 18.5601968 20.38971232 1.0
0.244 19.839 18.233 17.66 18.9445124 22.42478015 1.0
0.176 17.949 16.597 16.105 20.54489114 20.91131457 1.0
0.726 23.729 21.61 20.071 20.81783582 20.55192212 1.0
0.17 17.534 16.204 15.718 18.33076009 22.86424536 1.0
0.482 20.792 18.911 17.909 17.28532188 20.07358657 1.0
0.555 22.816 20.976 19.734 20.97763911 20.32557989 1.0
0.355 20.968 19.006 18.344 19.296056 20.2356065 1.0
0.52 22.909 21.067 19.919 18.59836708 19.33937475 1.0
0.511 21.348 19.502 18.387 18.33889864 21.31535479 1.0
0.161 16.553 15.266 14.793 19.00415584 20.67843605 1.0
0.469 20.637 18.741 17.787 18.22208827 20.98108106 1.0
0.521 20.28 18.439 17.288 19.39640259 20.56459791 1.0
0.214 17.218 15.706 15.164 18.8601911 21.5071136 1.0
0.4 21.703 19.756 19.031 20.78500464 21.50495859 1.0
0.272 17.844 16.16 15.556 17.35802492 21.02311041 1.0
0.303 20.055 18.255 17.622 20.46968298 20.6492725 1.0
0.248 18.99 17.372 16.796 19.44249472 20.45198089 1.0
0.997 24.988 22.136 20.889 19.91632404 20.62138282 1.0
0.275 18.852 17.16 16.554 20.89276053 22.07680094 1.0
0.288 18.994 17.255 16.632 21.02883106 20.52714957 1.0
0.362 20.007 18.041 17.375 20.31967397 20.3771291 1.0
0.459 20.643 18.74 17.83 19.46256383 22.97745746 1.0
0.149 17.384 16.145 15.691 19.67515268 21.05073066 1.0
0.147 18.534 17.303 16.853 19.99800162 20.75823237 1.0
0.433 20.413 18.496 17.68 18.99322267 20.52413129 1.0
0.221 18.661 17.122 16.57 19.09275965 21.21895738 1.0
0.265 19.345 17.682 17.088 20.56525489 20.15194575 1.0
0.595 22.439 20.574 19.249 19.63978915 20.01950131 1.0
0.638 22.238 20.309 18.886 19.27151594 20.73123849 1.0
0.598 23.835 21.966 20.636 20.05441568 20.78502093 1.0
0.534 21.395 19.554 18.367 20.20874042 20.7125605 1.0
0.191 16.236 14.816 14.305 20.52126813 19.97708929 1.0
0.397 21.743 19.794 19.075 17.94714646 20.99380023 1.0
0.789 22.847 20.422 19.036 19.91041295 19.65641132 1.0
0.085 16.01 14.981 14.608 18.86657844 22.94851891 1.0
0.508 21.476 19.628 18.527 19.87485281 20.87693539 1.0
0.617 23.626 21.727 20.356 20.29126121 23.61225557 1.0
0.208 18.793 17.303 16.769 19.97575039 21.85184151 1.0
0.371 20.398 18.433 17.76 19.86982395 21.60391504 1.0
0.541 21.314 19.473 18.268 17.67921895 19.92502649 1.0
0.174 18.665 17.319 16.828 18.02215553 21.27866973 1.0
0.282 19.226 17.51 16.894 20.56518576 21.07224512 1.0
0.277 19.016 17.316 16.707 20.09618924 20.74575243 1.0
0.627 21.247 19.333 17.939 19.15674666 22.75953372 1.0
0.941 25.148 22.378 21.114 18.10893523 20.38021676 1.0
0.839 24.202 21.535 20.249 19.59051667 21.26180694 1.0
0.577 22.431 20.583 19.294 17.97548006 19.62953341 1.0
0.705 24.001 21.976 20.422 19.5977165 19.53687271 1.0
0.282 18.34 16.623 16.008 20.23377875 20.28729758 1.0
0.222 18.725 17.186 16.634 18.2807271 19.97797436 1.0
0.699 22.206 20.2 18.649 17.85152029 21.89025925 1.0
0.39 21.361 19.406 18.702 19.10458761 19.97562111 1.0
0.363 19.267 17.301 16.634 19.54598835 20.53235478 1.0
0.087 16.461 15.427 15.052 20.68744563 20.68868123 1.0
0.373 20.045 18.081 17.404 21.97059054 20.85072774 1.0
0.184 18.293 16.906 16.403 19.02609015 20.66095661 1.0
0.1 16.714 15.645 15.262 18.55239596 19.96939761 1.0
0.295 20.448 18.683 18.055 19.12300857 20.80819742 1.0
0.639 24.173 22.243 20.819 19.25368427 22.25973692 1.0
0.771 24.289 21.946 20.505 21.02817072 21.30407896 1.0
0.517 21.709 19.866 18.729 19.64017148 21.66372694 1.0
0.393 21.162 19.209 18.499 19.20320273 20.06393083 1.0
0.29 19.099 17.353 16.729 20.07757509 21.20598533 1.0
0.329 19.693 17.788 17.139 19.59704135 20.05509406 1.0
0.302 19.574 17.777 17.144 20.39839849 20.79184906 1.0
0.326 20.666 18.77 18.123 19.16354117 21.33515535 1.0
0.957 25.022 22.249 20.995 19.22244633 20.71837519 1.0
0.662 22.82 20.874 19.389 18.84781804 20.85041868 1.0
0.655 23.728 21.785 20.319 18.74094027 21.64953006 1.0
0.484 20.222 18.344 17.335 18.59657482 22.11949129 1.0
0.688 23.434 21.459 19.917 19.66931892 23.17610628 1.0
0.377 20.559 18.597 17.915 19.16698265 21.99014694 1.0
0.198 17.601 16.152 15.632 21.09644136 18.22311519 1.0
0.198 17.407 15.958 15.437 21.27145767 21.18391264 1.0
0.298 19.589 17.81 17.179 19.215441 20.16612826 1.0
0.279 19.507 17.801 17.19 19.61973639 20.24307934 1.0
0.485 20.952 19.075 18.062 19.62771312 20.74435842 1.0
0.558 20.72 18.879 17.63 19.22012967 20.53728723 1.0
0.647 23.311 21.373 19.928 18.46901519 19.40154822 1.0
0.765 23.991 21.676 20.222 18.94119591 19.65389142 1.0
0.47 21.064 19.169 18.212 19.07218733 21.70793419 1.0
0.39 20.443 18.488 17.784 20.93702026 21.39805288 1.0
0.42 21.678 19.75 18.976 19.86762935 22.0604273 1.0
0.472 20.357 18.464 17.498 19.44183495 21.37347272 1.0
0.27 19.084 17.406 16.805 17.95213327 21.39526279 1.0
0.576 22.561 20.715 19.426 18.76239474 22.26234407 1.0
0.572 21.368 19.524 18.242 19.34849268 20.90909565 1.0
0.133 16.325 15.149 14.723 18.04870557 21.3174967 1.0
0.359 20.595 18.63 17.966 20.66105164 20.32218536 1.0
0.804 23.361 20.865 19.514 20.79728583 21.70224981 1.0
0.521 21.307 19.466 18.314 19.86858179 20.46035933 1.0
0.211 17.545 16.044 15.506 19.49378173 23.58012874 1.0
0.394 21.873 19.921 19.209 18.10788419 19.67962922 1.0
0.455 20.104 18.198 17.305 18.56844216 19.91606659 1.0
0.792 23.924 21.482 20.105 19.52294677 20.592264 1.0
0.345 19.167 17.219 16.562 17.66497792 22.12540066 1.0
0.46 21.638 19.735 18.823 21.69958913 20.28486655 1.0
0.577 22.604 20.757 19.466 17.96239136 22.14867257 1.0
0.402 21.631 19.687 18.957 19.90736486 21.35212225 1.0
0.51 21.09 19.243 18.133 18.69651721 21.22221436 1.0
0.713 23.908 21.849 20.297 18.98111134 22.59440755 1.0
0.185 19.161 17.766 17.262 20.46730998 20.73895373 1.0
0.37 19.24 17.274 16.603 20.86751687 21.86068219 1.0
0.339 21.777 19.841 19.186 19.38203982 21.02346887 1.0
0.364 21.374 19.408 18.741 20.34678018 20.90513735 1.0
0.247 19.842 18.228 17.653 20.48380403 22.20067266 1.0
0.639 22.366 20.436 19.012 19.71068037 19.89405456 1.0
0.54 21.386 19.545 18.341 20.3125843 21.3699863 1.0
0.679 23.465 21.507 19.979 19.09184211 19.20439866 1.0
0.351 19.205 17.247 16.588 18.5216325 21.91517744 1.0
0.645 22.088 20.152 18.712 20.23539123 21.35134986 1.0
0.356 19.997 18.035 17.373 19.95241163 20.78904516 1.0
0.34 20.092 18.154 17.499 17.8386712 21.5007839 1.0
0.683 24.17 22.205 20.67 19.30869407 21.52944139 1.0
0.509 21.112 19.264 18.158 17.16095406 21.44132778 1.0
0.262 19.4 17.746 17.156 19.13099287 21.72517362 1.0
0.416 20.804 18.872 18.11 19.63538829 20.24820563 1.0
0.564 22.168 20.326 19.061 20.7936584 22.52818556 1.0
0.879 24.503 21.729 20.476 19.23542047 21.27209214 1.0
0.271 20.295 18.613 18.011 20.03079028 20.9343703 1.0
0.169 16.462 15.138 14.654 20.10454465 21.56232296 1.0
0.342 21.204 19.26 18.604 18.37433635 22.7963125 1.0
0.5 21.226 19.37 18.298 21.31774613 22.47314145 1.0
0.283 20.327 18.607 17.991 19.43420149 18.40825147 1.0
0.423 22.113 20.188 19.405 18.86019744 20.60010235 1.0
0.296 19.739 17.971 17.342 20.75729993 19.83850206 1.0
0.439 21.37 19.456 18.623 19.74136968 22.03345187 1.0
0.346 20.906 18.955 18.298 18.68299927 21.53829855 1.0
0.273 19.7 18.013 17.408 20.34708498 21.18804926 1.0
0.36 20.699 18.734 18.07 19.03212284 21.19389879 1.0
0.417 20.041 18.11 17.345 19.8734443 21.75568329 1.0
0.355 20.291 18.329 17.668 19.33138417 22.00930564 1.0
0.312 19.038 17.199 16.561 18.74060905 20.83052978 1.0
0.248 17.885 16.268 15.692 20.73385276 21.41690773 1.0
0.122 16.335 15.196 14.786 19.87764025 20.83802211 1.0
0.648 23.338 21.4 19.952 17.54767689 22.46058458 1.0
0.21 18.118 16.62 16.084 19.79881123 22.07725057 1.0
0.912 25.071 22.285 21.045 17.56533342 20.7635997 1.0
0.719 22.727 20.642 19.096 20.8303483 19.83634374 1.0
0.378 21.323 19.361 18.677 18.33060148 20.2464283 1.0
0.379 20.433 18.472 17.787 19.61224122 20.66906948 1.0
0.153 17.393 16.137 15.676 19.00654942 21.40164979 1.0
0.218 17.493 15.967 15.419 21.94449743 19.09826968 1.0
0.303 19.34 17.54 16.907 18.53187624 21.20278045 1.0
0.62 21.741 19.838 18.46 20.77882739 21.41617088 1.0
0.423 21.313 19.388 18.605 18.33158086 21.52498109 1.0
0.094 15.76 14.706 14.328 20.65631192 20.06755446 1.0
0.391 21.395 19.441 18.734 20.40841725 20.17972546 1.0
0.738 23.259 21.079 19.564 19.42048766 19.47277081 1.0
0.377 20.363 18.401 17.72 19.08535038 18.29028913 1.0
0.321 19.154 17.277 16.632 20.31782279 21.26676113 1.0
0.427 21.234 19.312 18.517 20.08669675 22.97024123 1.0
0.875 25.543 22.775 21.517 18.82469246 20.2662627 1.0
0.402 19.864 17.919 17.19 18.40189359 21.62183483 1.0
0.475 20.621 18.732 17.753 19.36189386 21.50032914 1.0
0.519 21.649 19.807 18.661 19.80999536 20.83058598 1.0
0.45 21.332 19.423 18.55 17.97110123 20.83051374 1.0
0.414 20.848 18.915 18.157 18.49726182 21.72330275 1.0
0.156 19.269 18.002 17.536 18.15598555 21.37302472 1.0
0.417 20.49 18.559 17.795 20.59963747 19.73043185 1.0
0.721 23.474 21.378 19.834 16.64552163 20.63275623 1.0
0.837 24.595 21.936 20.648 20.64193695 21.87462227 1.0
0.586 22.454 20.599 19.291 19.14029713 20.12113014 1.0
0.53 21.496 19.655 18.479 18.02356949 21.10863037 1.0
0.404 21.302 19.36 18.625 19.95077619 21.32127703 1.0
0.433 19.604 17.686 16.871 18.99745691 23.52085758 1.0
0.107 16.563 15.473 15.083 19.21311169 20.69174675 1.0
0.762 25.152 22.854 21.394 21.7275079 23.30532977 1.0
0.421 20.59 18.663 17.885 19.67087896 20.42962868 1.0
0.564 23.436 21.594 20.329 19.78639736 21.67619161 1.0
0.614 22.185 20.292 18.927 20.10233543 20.69593496 1.0
0.913 25.087 22.301 21.059 21.02493216 20.5676597 1.0
0.62 22.691 20.788 19.411 19.80833945 20.75586666 1.0
0.71 22.473 20.428 18.874 19.33176213 19.84466983 1.0
0.652 24.64 22.699 21.241 19.77832872 22.43590821 1.0
0.327 20.447 18.545 17.897 20.44494053 20.34366619 1.0
0.731 24.532 22.388 20.857 19.91940137 21.42538438 1.0
0.8 25.336 22.858 21.499 18.79315635 20.04208986 1.0
0.651 22.656 20.716 19.262 18.41642374 21.21382157 1.0
0.556 22.446 20.605 19.359 18.91137711 21.64378207 1.0
0.198 17.462 16.014 15.493 19.37050039 21.50450006 1.0
0.451 21.99 20.082 19.204 18.77358607 21.84414623 1.0
0.427 19.581 17.659 16.865 18.97783489 20.85327101 1.0
0.455 21.563 19.657 18.763 20.43350727 22.05071998 1.0
0.506 20.419 18.569 17.474 18.53293739 19.84980768 1.0
0.518 20.91 19.068 17.927 19.01164712 19.96388564 1.0
0.71 23.447 21.404 19.85 18.78506059 20.47619328 1.0
0.595 22.837 20.972 19.649 19.26233126 21.34048647 1.0
0.438 21.166 19.251 18.421 18.75392309 22.27846463 1.0
0.245 17.908 16.298 15.725 17.40609608 22.48265641 1.0
0.432 21.203 19.285 18.472 20.93671062 19.42843001 1.0
0.761 23.683 21.387 19.926 17.37595145 20.82210705 1.0
0.327 20.955 19.053 18.405 19.4416615 22.74729554 1.0
0.582 21.725 19.874 18.575 21.27015738 20.77644031 1.0
0.207 17.962 16.476 15.943 15.68030455 21.1413365 1.0
0.306 21.183 19.37 18.735 19.89246702 19.89928411 1.0
0.533 20.556 18.716 17.53 19.28407168 21.02299778 1.0
0.139 16.992 15.793 15.356 21.56043183 22.38787603 1.0
0.395 20.382 18.43 17.717 19.19152109 21.46705154 1.0
0.528 22.767 20.926 19.756 19.25369129 20.75904041 1.0
0.146 17.554 16.329 15.88 21.32302213 20.57077672 1.0
0.207 17.315 15.83 15.298 19.8973762 21.90294724 1.0
0.174 15.265 13.922 13.432 18.53581713 22.12543929 1.0
0.71 25.307 23.262 21.708 18.894521 21.24607222 1.0
0.316 19.703 17.846 17.204 17.99524363 21.56050443 1.0
0.548 22.067 20.227 19.002 18.62820522 22.29479903 1.0
0.58 22.603 20.753 19.457 19.09492902 20.83170108 1.0
0.296 19.254 17.483 16.853 18.805401 20.51340827 1.0
0.367 20.946 18.98 18.31 20.43691333 20.98683545 1.0
0.26 19.578 17.93 17.343 19.070529 20.89653973 1.0
0.259 19.462 17.815 17.228 19.6851854 19.915084 1.0
0.405 21.057 19.114 18.379 18.50224205 21.75392838 1.0
0.474 22.714 20.823 19.848 18.91820002 20.48592465 1.0
0.253 20.039 18.407 17.827 19.05191024 22.24377106 1.0
0.343 21.523 19.578 18.922 20.35766886 19.97130291 1.0
0.462 21.205 19.304 18.381 20.07424802 21.35233212 1.0
0.746 24.434 22.213 20.718 20.551101 21.546486 1.0
